"Latest: Time (s)","Latest: Sound Pressure 1","Latest: Offset Pressure 1","Latest: Sound Pressure 2","Latest: Offset Pressure 2"
0.0089,2.39631652832,-0.085390454882,2.57820129395,0.0996274690885
0.009,2.38105773926,-0.100649243945,2.58888244629,0.110308621432
0.0091,2.40699768066,-0.0747093025383,2.55989074707,0.0813169222135
0.0092,2.45735168457,-0.024355298632,2.49588012695,0.0173063020963
0.0093,2.51686096191,0.0351539787117,2.41653442383,-0.0620394010287
0.0094,2.5611114502,0.079404466993,2.37236022949,-0.106213595365
0.0095,2.58399963379,0.102292650587,2.36625671387,-0.11231711099
0.0096,2.55500793457,0.073300951368,2.39669799805,-0.0818758268099
0.0097,2.49855041504,0.0168434318367,2.47146606445,-0.00710776040366
0.0098,2.43751525879,-0.0441917244133,2.54318237305,0.0646085481901
0.0099,2.38716125488,-0.0945457283195,2.59346008301,0.114886258151
0.01,2.38105773926,-0.100649243945,2.59956359863,0.120989773776
0.0101,2.40394592285,-0.0777610603508,2.55683898926,0.078265164401
0.0102,2.46803283691,-0.0136741462883,2.49282836914,0.0142545442838
0.0103,2.52601623535,0.0443092521492,2.41958618164,-0.0589876432162
0.0104,2.57942199707,0.097715013868,2.3738861084,-0.104687716458
0.0105,2.5870513916,0.105344408399,2.36778259277,-0.110791232083
0.0106,2.55043029785,0.0687233146492,2.41195678711,-0.0666170377474
0.0107,2.48329162598,0.00158464277422,2.48977661133,0.0112027864713
0.0108,2.42073059082,-0.060976392382,2.55836486816,0.0797910433073
0.0109,2.38410949707,-0.097597486132,2.59803771973,0.11946389487
0.011,2.38563537598,-0.0960716072258,2.58888244629,0.110308621432
0.0111,2.42225646973,-0.0594505134758,2.54623413086,0.0676603060026
0.0112,2.47566223145,-0.00604475175703,2.47604370117,-0.00253012368491
0.0113,2.53974914551,0.0580421623055,2.4089050293,-0.0696687955599
0.0114,2.58247375488,0.10076677168,2.36473083496,-0.113842989896
0.0115,2.57637023926,0.0946632560555,2.37083435059,-0.107739474271
0.0116,2.5366973877,0.054990404493,2.42263793945,-0.0559358854037
0.0117,2.47413635254,-0.00757063066328,2.49282836914,0.0142545442838
0.0118,2.4146270752,-0.067079908007,2.5659942627,0.0874204378385
0.0119,2.37800598145,-0.103701001757,2.59651184082,0.117938015964
0.012,2.38410949707,-0.097597486132,2.58888244629,0.110308621432
0.0121,2.41767883301,-0.0640281501945,2.53707885742,0.0585050325651
0.0122,2.48329162598,0.00158464277422,2.46994018555,-0.00863363930991
0.0123,2.55043029785,0.0687233146492,2.39822387695,-0.0803499479037
0.0124,2.58247375488,0.10076677168,2.36167907715,-0.116894747708
0.0125,2.57484436035,0.0931373771492,2.37693786621,-0.101635958646
0.0126,2.52449035645,0.042783373243,2.44552612305,-0.0330477018099
0.0127,2.4634552002,-0.018251783007,2.51724243164,0.0386686067838
0.0128,2.39631652832,-0.085390454882,2.58125305176,0.102679226901
0.0129,2.37800598145,-0.103701001757,2.60719299316,0.128619168307
0.013,2.3902130127,-0.091493970507,2.58735656738,0.108782742526
0.0131,2.43751525879,-0.0441917244133,2.52334594727,0.0447721224088
0.0132,2.49855041504,0.0168434318367,2.44857788086,-0.0299959439974
0.0133,2.55653381348,0.0748268302742,2.39059448242,-0.0879793424349
0.0134,2.58247375488,0.10076677168,2.36625671387,-0.11231711099
0.0135,2.56416320801,0.0824562248055,2.39364624023,-0.0849275846224
0.0136,2.51838684082,0.036679857618,2.45162963867,-0.0269441861849
0.0137,2.45124816895,-0.030458814257,2.52944946289,0.0508756380338
0.0138,2.39479064941,-0.0869163337883,2.58888244629,0.110308621432
0.0139,2.37800598145,-0.103701001757,2.59956359863,0.120989773776
0.014,2.39479064941,-0.0869163337883,2.57209777832,0.0935239534635
0.0141,2.44667053223,-0.0350364509758,2.50503540039,0.0264615755338
0.0142,2.50770568848,0.0259987052742,2.4348449707,-0.0437288541537
0.0143,2.5626373291,0.0809303458992,2.37838745117,-0.100186373685
0.0144,2.58094787598,0.0992408927742,2.36320495605,-0.115368868802
0.0145,2.55805969238,0.0763527091805,2.39517211914,-0.0834017057162
0.0146,2.50160217285,0.0198951896492,2.46536254883,-0.0132112760287
0.0147,2.44209289551,-0.0396140876945,2.53402709961,0.0554532747526
0.0148,2.39479064941,-0.0869163337883,2.59346008301,0.114886258151
0.0149,2.37800598145,-0.103701001757,2.59651184082,0.117938015964
0.015,2.40089416504,-0.0808128181633,2.5675201416,0.0889463167448
0.0151,2.45277404785,-0.0289329353508,2.49893188477,0.0203580599088
0.0152,2.51686096191,0.0351539787117,2.42568969727,-0.0528841275912
0.0153,2.56568908691,0.0839821037117,2.37693786621,-0.101635958646
0.0154,2.58247375488,0.10076677168,2.36473083496,-0.113842989896
0.0155,2.55500793457,0.073300951368,2.40127563477,-0.0772981900912
0.0156,2.49549865723,0.0137916740242,2.4821472168,0.00357339194009
0.0157,2.42683410645,-0.054872876757,2.55226135254,0.0736875276823
0.0158,2.37800598145,-0.103701001757,2.60108947754,0.122515652682
0.0159,2.37953186035,-0.102175122851,2.60719299316,0.128619168307
0.016,2.40699768066,-0.0747093025383,2.55531311035,0.0767392854948
0.0161,2.46650695801,-0.0152000251945,2.4836730957,0.00509927084634
0.0162,2.52906799316,0.0473610099617,2.4089050293,-0.0696687955599
0.0163,2.57789611816,0.0961891349617,2.36778259277,-0.110791232083
0.0164,2.58247375488,0.10076677168,2.36930847168,-0.109265353177
0.0165,2.54890441895,0.067197435743,2.41348266602,-0.0650911588412
0.0166,2.48329162598,0.00158464277422,2.49435424805,0.0157804231901
0.0167,2.41157531738,-0.0701316658195,2.56904602051,0.090472195651
0.0168,2.37953186035,-0.102175122851,2.60108947754,0.122515652682
0.0169,2.3902130127,-0.091493970507,2.58888244629,0.110308621432
0.017,2.43293762207,-0.048769361132,2.53860473633,0.0600309114713
0.0171,2.49092102051,0.00921403730547,2.4577331543,-0.0208406705599
0.0172,2.54737854004,0.0656715568367,2.39517211914,-0.0834017057162
0.0173,2.58247375488,0.10076677168,2.35710144043,-0.121472384427
0.0174,2.57942199707,0.097715013868,2.36930847168,-0.109265353177
0.0175,2.5366973877,0.054990404493,2.42263793945,-0.0559358854037
0.0176,2.46955871582,-0.012148267382,2.50503540039,0.0264615755338
0.0177,2.40852355957,-0.073183423632,2.57514953613,0.096575711276
0.0178,2.37335205078,-0.108354932421,2.60108947754,0.122515652682
0.0179,2.38716125488,-0.0945457283195,2.57667541504,0.0981015901823
0.018,2.43293762207,-0.048769361132,2.51876831055,0.0401944856901
0.0181,2.50007629395,0.018369310743,2.45468139648,-0.0238924283724
0.0182,2.54890441895,0.067197435743,2.38906860352,-0.0895052213412
0.0183,2.5870513916,0.105344408399,2.35557556152,-0.122998263333
0.0184,2.56874084473,0.0870338615242,2.37838745117,-0.100186373685
0.0185,2.52449035645,0.042783373243,2.44857788086,-0.0299959439974
0.0186,2.45429992676,-0.0274070564445,2.52182006836,0.0432462435026
0.0187,2.40547180176,-0.0762351814445,2.58125305176,0.102679226901
0.0188,2.37800598145,-0.103701001757,2.60261535645,0.124041531589
0.0189,2.3917388916,-0.0899680916008,2.57667541504,0.0981015901823
0.019,2.4390411377,-0.042665845507,2.51571655273,0.0371427278776
0.0191,2.50770568848,0.0259987052742,2.44094848633,-0.0376253385287
0.0192,2.56416320801,0.0824562248055,2.37693786621,-0.101635958646
0.0193,2.58857727051,0.106870287305,2.36167907715,-0.116894747708
0.0194,2.56568908691,0.0839821037117,2.3844909668,-0.0940828580599
0.0195,2.5122833252,0.030576341993,2.45010375977,-0.0284700650912
0.0196,2.44667053223,-0.0350364509758,2.52639770508,0.0478238802213
0.0197,2.39326477051,-0.0884422126945,2.58888244629,0.110308621432
0.0198,2.37648010254,-0.105226880663,2.60108947754,0.122515652682
0.0199,2.39936828613,-0.0823386970695,2.57057189941,0.0919980745573
0.02,2.45124816895,-0.030458814257,2.49588012695,0.0173063020963
0.0201,2.51075744629,0.0290504630867,2.41806030273,-0.0605135221224
0.0202,2.57331848145,0.091611498243,2.36778259277,-0.110791232083
0.0203,2.5870513916,0.105344408399,2.35557556152,-0.122998263333
0.0204,2.56416320801,0.0824562248055,2.38754272461,-0.0910311002474
0.0205,2.50007629395,0.018369310743,2.46994018555,-0.00863363930991
0.0206,2.43293762207,-0.048769361132,2.53860473633,0.0600309114713
0.0207,2.38105773926,-0.100649243945,2.59803771973,0.11946389487
0.0208,2.36572265625,-0.115984326952,2.60414123535,0.125567410495
0.0209,2.40242004395,-0.079286939257,2.56294250488,0.084368680026
0.021,2.46040344238,-0.0213035408195,2.48519897461,0.00662514975259
0.0211,2.53517150879,0.0534645255867,2.41653442383,-0.0620394010287
0.0212,2.57789611816,0.0961891349617,2.36473083496,-0.113842989896
0.0213,2.59468078613,0.11297380293,2.36015319824,-0.118420626615
0.0214,2.55348205566,0.0717750724617,2.41348266602,-0.0650911588412
0.0215,2.48634338379,0.00463640058672,2.48519897461,0.00662514975259
0.0216,2.42225646973,-0.0594505134758,2.56294250488,0.084368680026
0.0217,2.38105773926,-0.100649243945,2.60414123535,0.125567410495
0.0218,2.38258361816,-0.0991233650383,2.59651184082,0.117938015964
0.0219,2.4161529541,-0.0655540291008,2.55073547363,0.072161648776
0.022,2.47566223145,-0.00604475175703,2.47451782227,-0.00405600259116
0.0221,2.54127502441,0.0595680412117,2.40280151367,-0.0757723111849
0.0222,2.5870513916,0.105344408399,2.35710144043,-0.121472384427
0.0223,2.58247375488,0.10076677168,2.35862731934,-0.119946505521
0.0224,2.54585266113,0.0641456779305,2.4089050293,-0.0696687955599
0.0225,2.47566223145,-0.00604475175703,2.49588012695,0.0173063020963
0.0226,2.41157531738,-0.0701316658195,2.56141662598,0.0828428011198
0.0227,2.37953186035,-0.102175122851,2.59803771973,0.11946389487
0.0228,2.37648010254,-0.105226880663,2.58583068848,0.10725686362
0.0229,2.41920471191,-0.0625022712883,2.5325012207,0.0539273958463
0.023,2.4893951416,0.00768815839922,2.4592590332,-0.0193147916537
0.0231,2.54890441895,0.067197435743,2.3844909668,-0.0940828580599
0.0232,2.58857727051,0.106870287305,2.3509979248,-0.127575900052
0.0233,2.5855255127,0.103818529493,2.36167907715,-0.116894747708
0.0234,2.53059387207,0.048886888868,2.42874145508,-0.0498323697787
0.0235,2.45887756348,-0.0228294197258,2.5080871582,0.0295133333463
0.0236,2.40089416504,-0.0808128181633,2.57667541504,0.0981015901823
0.0237,2.36877441406,-0.11293256914,2.60108947754,0.122515652682
0.0238,2.3902130127,-0.091493970507,2.57972717285,0.101153347995
0.0239,2.43598937988,-0.0457176033195,2.52029418945,0.0417203645963
0.024,2.49855041504,0.0168434318367,2.44552612305,-0.0330477018099
0.0241,2.5611114502,0.079404466993,2.37991333008,-0.0986604947787
0.0242,2.58857727051,0.106870287305,2.35710144043,-0.121472384427
0.0243,2.57484436035,0.0931373771492,2.38143920898,-0.0971346158724
0.0244,2.51686096191,0.0351539787117,2.44705200195,-0.0315218229037
0.0245,2.45429992676,-0.0274070564445,2.52182006836,0.0432462435026
0.0246,2.39784240723,-0.0838645759758,2.57667541504,0.0981015901823
0.0247,2.37487792969,-0.106829053515,2.59803771973,0.11946389487
0.0248,2.39631652832,-0.085390454882,2.57209777832,0.0935239534635
0.0249,2.45124816895,-0.030458814257,2.50503540039,0.0264615755338
0.025,2.51686096191,0.0351539787117,2.42874145508,-0.0498323697787
0.0251,2.56874084473,0.0870338615242,2.36778259277,-0.110791232083
0.0252,2.59620666504,0.114499681837,2.35252380371,-0.126050021146
0.0253,2.57026672363,0.0885597404305,2.38754272461,-0.0910311002474
0.0254,2.51075744629,0.0290504630867,2.44705200195,-0.0315218229037
0.0255,2.43598937988,-0.0457176033195,2.5325012207,0.0539273958463
0.0256,2.39326477051,-0.0884422126945,2.58430480957,0.105730984714
0.0257,2.38258361816,-0.0991233650383,2.5919342041,0.113360379245
0.0258,2.40547180176,-0.0762351814445,2.55531311035,0.0767392854948
0.0259,2.46955871582,-0.012148267382,2.4821472168,0.00357339194009
0.026,2.52449035645,0.042783373243,2.41195678711,-0.0666170377474
0.0261,2.57484436035,0.0931373771492,2.36320495605,-0.115368868802
0.0262,2.5855255127,0.103818529493,2.35252380371,-0.126050021146
0.0263,2.56416320801,0.0824562248055,2.39974975586,-0.0788240689974
0.0264,2.49397277832,0.012265795118,2.47756958008,-0.00100424477866
0.0265,2.42988586426,-0.0518211189445,2.55683898926,0.078265164401
0.0266,2.38258361816,-0.0991233650383,2.5919342041,0.113360379245
0.0267,2.38258361816,-0.0991233650383,2.5904083252,0.111834500339
0.0268,2.41310119629,-0.0686057869133,2.54623413086,0.0676603060026
0.0269,2.47261047363,-0.00909650956953,2.47299194336,-0.00558188149741
0.027,2.54890441895,0.067197435743,2.40585327148,-0.0727205533724
0.0271,2.57789611816,0.0961891349617,2.36778259277,-0.110791232083
0.0272,2.5855255127,0.103818529493,2.36015319824,-0.118420626615
0.0273,2.54432678223,0.0626197990242,2.4104309082,-0.0681429166537
0.0274,2.47718811035,-0.00451887285078,2.48825073242,0.00967690756509
0.0275,2.41920471191,-0.0625022712883,2.55989074707,0.0813169222135
0.0276,2.38105773926,-0.100649243945,2.59346008301,0.114886258151
0.0277,2.3902130127,-0.091493970507,2.58277893066,0.104205105807
0.0278,2.42530822754,-0.0563987556633,2.53402709961,0.0554532747526
0.0279,2.48634338379,0.00463640058672,2.4592590332,-0.0193147916537
0.028,2.54737854004,0.0656715568367,2.39059448242,-0.0879793424349
0.0281,2.58094787598,0.0992408927742,2.35710144043,-0.121472384427
0.0282,2.58247375488,0.10076677168,2.37083435059,-0.107739474271
0.0283,2.5366973877,0.054990404493,2.42111206055,-0.0574617643099
0.0284,2.4634552002,-0.018251783007,2.5065612793,0.0279874544401
0.0285,2.40547180176,-0.0762351814445,2.5659942627,0.0874204378385
0.0286,2.37953186035,-0.102175122851,2.59956359863,0.120989773776
0.0287,2.39326477051,-0.0884422126945,2.57209777832,0.0935239534635
0.0288,2.43446350098,-0.0472434822258,2.51266479492,0.0340909700651
0.0289,2.49855041504,0.0168434318367,2.44094848633,-0.0376253385287
0.029,2.55043029785,0.0687233146492,2.37838745117,-0.100186373685
0.0291,2.5870513916,0.105344408399,2.3509979248,-0.127575900052
0.0292,2.57331848145,0.091611498243,2.3754119873,-0.103161837552
0.0293,2.52143859863,0.0397316154305,2.4348449707,-0.0437288541537
0.0294,2.45582580566,-0.0258811775383,2.52182006836,0.0432462435026
0.0295,2.39784240723,-0.0838645759758,2.57820129395,0.0996274690885
0.0296,2.37953186035,-0.102175122851,2.59498596191,0.116412137057
0.0297,2.39631652832,-0.085390454882,2.57057189941,0.0919980745573
0.0298,2.45429992676,-0.0274070564445,2.5065612793,0.0279874544401
0.0299,2.51991271973,0.0382057365242,2.43179321289,-0.0467806119662
0.03,2.57179260254,0.0900856193367,2.3738861084,-0.104687716458
0.0301,2.59620666504,0.114499681837,2.35710144043,-0.121472384427
0.0302,2.56721496582,0.085507982618,2.3860168457,-0.0925569791537
0.0303,2.50770568848,0.0259987052742,2.4592590332,-0.0193147916537
0.0304,2.44209289551,-0.0396140876945,2.5325012207,0.0539273958463
0.0305,2.39326477051,-0.0884422126945,2.58735656738,0.108782742526
0.0306,2.38410949707,-0.097597486132,2.59346008301,0.114886258151
0.0307,2.41004943848,-0.0716575447258,2.55073547363,0.072161648776
0.0308,2.46040344238,-0.0213035408195,2.48977661133,0.0112027864713
0.0309,2.52754211426,0.0458351310555,2.41958618164,-0.0589876432162
0.031,2.57179260254,0.0900856193367,2.36778259277,-0.110791232083
0.0311,2.58857727051,0.106870287305,2.35252380371,-0.126050021146
0.0312,2.55805969238,0.0763527091805,2.39517211914,-0.0834017057162
0.0313,2.49549865723,0.0137916740242,2.46841430664,-0.0101595182162
0.0314,2.42988586426,-0.0518211189445,2.54318237305,0.0646085481901
0.0315,2.3902130127,-0.091493970507,2.58735656738,0.108782742526
0.0316,2.38258361816,-0.0991233650383,2.58583068848,0.10725686362
0.0317,2.4146270752,-0.067079908007,2.54013061523,0.0615567903776
0.0318,2.47718811035,-0.00451887285078,2.46841430664,-0.0101595182162
0.0319,2.53974914551,0.0580421623055,2.39822387695,-0.0803499479037
0.032,2.5855255127,0.103818529493,2.35862731934,-0.119946505521
0.0321,2.59010314941,0.108396166212,2.35404968262,-0.12452414224
0.0322,2.55805969238,0.0763527091805,2.40585327148,-0.0727205533724
0.0323,2.48481750488,0.00311052168047,2.4836730957,0.00509927084634
0.0324,2.42378234863,-0.0579246345695,2.55989074707,0.0813169222135
0.0325,2.38258361816,-0.0991233650383,2.5919342041,0.113360379245
0.0326,2.38868713379,-0.0930198494133,2.58430480957,0.105730984714
0.0327,2.42835998535,-0.0533469978508,2.5309753418,0.0524015169401
0.0328,2.48634338379,0.00463640058672,2.46231079102,-0.0162630338412
0.0329,2.55043029785,0.0687233146492,2.39669799805,-0.0818758268099
0.033,2.58247375488,0.10076677168,2.35404968262,-0.12452414224
0.0331,2.58399963379,0.102292650587,2.36930847168,-0.109265353177
0.0332,2.53974914551,0.0580421623055,2.42721557617,-0.0513582486849
0.0333,2.46955871582,-0.012148267382,2.50045776367,0.0218839388151
0.0334,2.40852355957,-0.073183423632,2.5675201416,0.0889463167448
0.0335,2.37800598145,-0.103701001757,2.59498596191,0.116412137057
0.0336,2.3917388916,-0.0899680916008,2.57514953613,0.096575711276
0.0337,2.44209289551,-0.0396140876945,2.52334594727,0.0447721224088
0.0338,2.50312805176,0.0214210685555,2.44247436523,-0.0360994596224
0.0339,2.55805969238,0.0763527091805,2.3754119873,-0.103161837552
0.034,2.59162902832,0.109922045118,2.35252380371,-0.126050021146
0.0341,2.57942199707,0.097715013868,2.36930847168,-0.109265353177
0.0342,2.52754211426,0.0458351310555,2.43942260742,-0.0391512174349
0.0343,2.46040344238,-0.0213035408195,2.51571655273,0.0371427278776
0.0344,2.40089416504,-0.0808128181633,2.57362365723,0.0950498323698
0.0345,2.37800598145,-0.103701001757,2.59651184082,0.117938015964
0.0346,2.39631652832,-0.085390454882,2.5659942627,0.0874204378385
0.0347,2.44972229004,-0.0319846931633,2.50503540039,0.0264615755338
0.0348,2.5122833252,0.030576341993,2.43179321289,-0.0467806119662
0.0349,2.56721496582,0.085507982618,2.37236022949,-0.106213595365
0.035,2.59468078613,0.11297380293,2.35252380371,-0.126050021146
0.0351,2.57484436035,0.0931373771492,2.38143920898,-0.0971346158724
0.0352,2.5122833252,0.030576341993,2.45315551758,-0.0254183072787
0.0353,2.44361877441,-0.0380882087883,2.5309753418,0.0524015169401
0.0354,2.3917388916,-0.0899680916008,2.5919342041,0.113360379245
0.0355,2.38105773926,-0.100649243945,2.59498596191,0.116412137057
0.0356,2.40394592285,-0.0777610603508,2.56904602051,0.090472195651
0.0357,2.45735168457,-0.024355298632,2.49435424805,0.0157804231901
0.0358,2.52296447754,0.0412574943367,2.41958618164,-0.0589876432162
0.0359,2.57331848145,0.091611498243,2.36778259277,-0.110791232083
0.036,2.5870513916,0.105344408399,2.35252380371,-0.126050021146
0.0361,2.55958557129,0.0778785880867,2.39669799805,-0.0818758268099
0.0362,2.49855041504,0.0168434318367,2.46383666992,-0.0147371549349
0.0363,2.43141174316,-0.0502952400383,2.54013061523,0.0615567903776
0.0364,2.38716125488,-0.0945457283195,2.58888244629,0.110308621432
0.0365,2.38258361816,-0.0991233650383,2.5904083252,0.111834500339
0.0366,2.41920471191,-0.0625022712883,2.54318237305,0.0646085481901
0.0367,2.47108459473,-0.0106223884758,2.47756958008,-0.00100424477866
0.0368,2.5366973877,0.054990404493,2.40737915039,-0.0711946744662
0.0369,2.57637023926,0.0946632560555,2.35862731934,-0.119946505521
0.037,2.58399963379,0.102292650587,2.36320495605,-0.115368868802
0.0371,2.55195617676,0.0702491935555,2.40432739258,-0.0742464322787
0.0372,2.48634338379,0.00463640058672,2.47909545898,0.000521634127591
0.0373,2.42225646973,-0.0594505134758,2.54928588867,0.0707120638151
0.0374,2.38410949707,-0.097597486132,2.59803771973,0.11946389487
0.0375,2.38258361816,-0.0991233650383,2.58888244629,0.110308621432
0.0376,2.42225646973,-0.0594505134758,2.54013061523,0.0615567903776
0.0377,2.48329162598,0.00158464277422,2.46383666992,-0.0147371549349
0.0378,2.54890441895,0.067197435743,2.39822387695,-0.0803499479037
0.0379,2.5870513916,0.105344408399,2.35404968262,-0.12452414224
0.038,2.5855255127,0.103818529493,2.36930847168,-0.109265353177
0.0381,2.54127502441,0.0595680412117,2.42416381836,-0.0544100064974
0.0382,2.47108459473,-0.0106223884758,2.50198364258,0.0234098177213
0.0383,2.4146270752,-0.067079908007,2.56446838379,0.0858945589323
0.0384,2.37648010254,-0.105226880663,2.59651184082,0.117938015964
0.0385,2.3917388916,-0.0899680916008,2.57667541504,0.0981015901823
0.0386,2.43141174316,-0.0502952400383,2.52487182617,0.0462980013151
0.0387,2.4893951416,0.00768815839922,2.45315551758,-0.0254183072787
0.0388,2.55195617676,0.0702491935555,2.38296508789,-0.0956087369662
0.0389,2.59010314941,0.108396166212,2.35557556152,-0.122998263333
0.039,2.58247375488,0.10076677168,2.36625671387,-0.11231711099
0.0391,2.53364562988,0.0519386466805,2.42874145508,-0.0498323697787
0.0392,2.4649810791,-0.0167259041008,2.50350952148,0.0249356966276
